date,area,area_type,population,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,reported_tests
15/11/2020,San Diego,County,3370418,765,70312,5,985,7261,1253967,499,57476,1055,64770,0,926,12113
16/11/2020,San Diego,County,3370418,1499,71811,9,994,22087,1276054,1272,58748,833,65603,0,926,11371
17/11/2020,San Diego,County,3370418,1308,73119,5,999,22687,1298741,1355,60103,718,66321,7,933,10946
18/11/2020,San Diego,County,3370418,1252,74371,8,1007,20834,1319575,1291,61394,922,67243,12,945,9604
19/11/2020,San Diego,County,3370418,1292,75663,5,1012,20581,1340156,1477,62871,899,68142,7,952,11240
20/11/2020,San Diego,County,3370418,1248,76911,4,1016,16525,1356681,1144,64015,1091,69233,8,960,17212
21/11/2020,San Diego,County,3370418,998,77909,6,1022,13568,1370249,1053,65068,1478,70711,6,966,18277
22/11/2020,San Diego,County,3370418,779,78688,8,1030,11058,1381307,750,65818,938,71649,2,968,14756
23/11/2020,San Diego,County,3370418,1735,80423,5,1035,26863,1408170,1679,67497,1168,72817,0,968,18812
24/11/2020,San Diego,County,3370418,1462,81885,6,1041,22569,1430739,1704,69201,1546,74363,16,984,10908
25/11/2020,San Diego,County,3370418,1406,83291,4,1045,19139,1449878,1782,70983,944,75307,4,988,12398
26/11/2020,San Diego,County,3370418,653,83944,6,1051,3634,1453512,409,71392,1052,76359,8,996,15292
27/11/2020,San Diego,County,3370418,1610,85554,9,1060,15072,1468584,1675,73067,1802,78161,0,996,19359
28/11/2020,San Diego,County,3370418,1193,86747,8,1068,11735,1480319,1316,74383,1859,80020,1,997,16429
29/11/2020,San Diego,County,3370418,1253,88000,5,1073,10350,1490669,1018,75401,1066,81086,0,997,14372
30/11/2020,San Diego,County,3370418,2411,90411,4,1077,27707,1518376,2355,77756,959,82045,0,997,10252
01/12/2020,San Diego,County,3370418,2360,92771,7,1084,26454,1544830,2242,79998,1378,83423,22,1019,8893
02/12/2020,San Diego,County,3370418,2257,95028,12,1096,24972,1569802,2357,82355,1217,84640,16,1035,13669
03/12/2020,San Diego,County,3370418,1914,96942,15,1111,25167,1594969,2344,84699,1504,86144,5,1040,14493
04/12/2020,San Diego,County,3370418,1808,98750,14,1125,21025,1615994,2104,86803,2039,88183,7,1047,19304
05/12/2020,San Diego,County,3370418,1482,100232,11,1136,14818,1630812,1651,88454,2287,90470,8,1055,21362
06/12/2020,San Diego,County,3370418,1349,101581,13,1149,11498,1642310,1268,89722,1703,92173,7,1062,20246
07/12/2020,San Diego,County,3370418,3030,104611,19,1168,29256,1671566,3015,92737,1998,94171,0,1062,18140
08/12/2020,San Diego,County,3370418,2788,107399,15,1183,25854,1697420,2690,95427,1276,95447,26,1088,14601
09/12/2020,San Diego,County,3370418,3370,110769,15,1198,26131,1723551,3355,98782,2104,97551,15,1103,16597
10/12/2020,San Diego,County,3370418,2976,113745,29,1227,22951,1746502,2873,101655,2050,99601,11,1114,16807
11/12/2020,San Diego,County,3370418,2524,116269,13,1240,19122,1765624,2311,103966,2867,102468,23,1137,21586
12/12/2020,San Diego,County,3370418,1957,118226,20,1260,15236,1780860,2127,106093,2490,104958,14,1151,19326
13/12/2020,San Diego,County,3370418,1620,119846,16,1276,11219,1792079,1455,107548,2414,107372,11,1162,21071
14/12/2020,San Diego,County,3370418,3595,123441,19,1295,30803,1822882,3804,111352,2206,109578,0,1162,16386
15/12/2020,San Diego,County,3370418,3731,127172,29,1324,27996,1850878,3645,114997,1863,111441,32,1194,20602
16/12/2020,San Diego,County,3370418,3561,130733,18,1342,27323,1878201,3706,118703,2807,114248,23,1217,18543
17/12/2020,San Diego,County,3370418,3100,133833,21,1363,26182,1904383,3507,122210,2604,116852,22,1239,14463
18/12/2020,San Diego,County,3370418,2794,136627,35,1398,24767,1929150,3189,125399,3611,120463,14,1253,22279
19/12/2020,San Diego,County,3370418,2174,138801,23,1421,18370,1947520,2598,127997,2509,122972,27,1280,23032
20/12/2020,San Diego,County,3370418,1766,140567,20,1441,14988,1962508,1764,129761,3493,126465,0,1280,27737
21/12/2020,San Diego,County,3370418,3713,144280,31,1472,35340,1997848,3942,133703,3251,129716,4,1284,23277
22/12/2020,San Diego,County,3370418,3446,147726,31,1503,31049,2028897,3932,137635,2381,132097,27,1311,18496
23/12/2020,San Diego,County,3370418,3353,151079,24,1527,28236,2057133,3745,141380,2598,134695,39,1350,22506
24/12/2020,San Diego,County,3370418,2422,153501,25,1552,17565,2074698,2611,143991,2257,136952,32,1382,27147
25/12/2020,San Diego,County,3370418,1082,154583,33,1585,3893,2078591,808,144799,3006,139958,20,1402,30075
26/12/2020,San Diego,County,3370418,2480,157063,36,1621,19166,2097757,3346,148145,2686,142644,0,1402,25778
27/12/2020,San Diego,County,3370418,2522,159585,27,1648,15431,2113188,2632,150777,3133,145777,0,1402,20745
28/12/2020,San Diego,County,3370418,4405,163990,44,1692,31710,2144898,4777,155554,1751,147528,2,1404,14423
29/12/2020,San Diego,County,3370418,4738,168728,50,1742,30745,2175643,5132,160686,2534,150062,31,1435,15191
30/12/2020,San Diego,County,3370418,4221,172949,37,1779,30509,2206152,4941,165627,2448,152510,37,1472,17068
31/12/2020,San Diego,County,3370418,3631,176580,29,1808,23496,2229648,3890,169517,3083,155593,62,1534,18140
01/01/2021,San Diego,County,3370418,1762,178342,45,1853,8064,2237712,1388,170905,4478,160071,58,1592,28626
02/01/2021,San Diego,County,3370418,3061,181403,28,1881,21608,2259320,3947,174852,4427,164498,0,1592,36898
03/01/2021,San Diego,County,3370418,2592,183995,40,1921,16431,2275751,2838,177690,3520,168018,0,1592,22714
04/01/2021,San Diego,County,3370418,5255,189250,27,1948,36486,2312237,5666,183356,3013,171031,6,1598,14106
05/01/2021,San Diego,County,3370418,4568,193818,39,1987,33034,2345271,5075,188431,1814,172845,56,1654,15993
06/01/2021,San Diego,County,3370418,4136,197954,39,2026,31090,2376361,4660,193091,3815,176660,37,1691,18464
07/01/2021,San Diego,County,3370418,3495,201449,43,2069,31400,2407761,4391,197482,3850,180510,47,1738,26071
08/01/2021,San Diego,County,3370418,3304,204753,34,2103,27525,2435286,3890,201372,4550,185060,33,1771,33711
09/01/2021,San Diego,County,3370418,2534,207287,36,2139,19499,2454785,2959,204331,3538,188598,53,1824,43787
10/01/2021,San Diego,County,3370418,1692,208979,37,2176,14643,2469428,2046,206377,3288,191886,33,1857,27247
11/01/2021,San Diego,County,3370418,3654,212633,48,2224,33760,2503188,4199,210576,2907,194793,0,1857,27517
12/01/2021,San Diego,County,3370418,3265,215898,41,2265,29969,2533157,3673,214249,3524,198317,41,1898,29022
13/01/2021,San Diego,County,3370418,2910,218808,47,2312,27408,2560565,3334,217583,3261,201578,54,1952,21245
14/01/2021,San Diego,County,3370418,2613,221421,44,2356,25915,2586480,3232,220815,2595,204173,53,2005,26829
15/01/2021,San Diego,County,3370418,2390,223811,58,2414,22879,2609359,2910,223725,2695,206868,32,2037,30016
16/01/2021,San Diego,County,3370418,1748,225559,40,2454,14836,2624195,2044,225769,3027,209895,28,2065,31068
17/01/2021,San Diego,County,3370418,1296,226855,49,2503,10793,2634988,1417,227186,1890,211785,38,2103,31272
18/01/2021,San Diego,County,3370418,2193,229048,36,2539,20006,2654994,2212,229398,2550,214335,0,2103,26724
19/01/2021,San Diego,County,3370418,2642,231690,42,2581,25320,2680314,2379,231777,2498,216833,6,2109,17659
20/01/2021,San Diego,County,3370418,2419,234109,43,2624,23651,2703965,2373,234150,1720,218553,65,2174,13765
21/01/2021,San Diego,County,3370418,1853,235962,35,2659,25304,2729269,2357,236507,1176,219729,48,2222,11498
22/01/2021,San Diego,County,3370418,1774,237736,34,2693,21371,2750640,2177,238684,2847,222576,79,2301,12733
23/01/2021,San Diego,County,3370418,1239,238975,36,2729,11390,2762030,1285,239969,2980,225556,43,2344,21752
24/01/2021,San Diego,County,3370418,1058,240033,40,2769,9663,2771693,1014,240983,1637,227193,31,2375,24911
25/01/2021,San Diego,County,3370418,1690,241723,32,2801,22493,2794186,1766,242749,1437,228630,0,2375,19329
26/01/2021,San Diego,County,3370418,1610,243333,34,2835,20732,2814918,1801,244550,1433,230063,46,2421,12271
27/01/2021,San Diego,County,3370418,1491,244824,40,2875,21387,2836305,1766,246316,1415,231478,44,2465,12725
28/01/2021,San Diego,County,3370418,1329,246153,31,2906,22036,2858341,1718,248034,1489,232967,69,2534,19958
29/01/2021,San Diego,County,3370418,1149,247302,32,2938,15508,2873849,1221,249255,1670,234637,37,2571,22195
30/01/2021,San Diego,County,3370418,941,248243,30,2968,11262,2885111,1187,250442,2128,236765,32,2603,15425
31/01/2021,San Diego,County,3370418,758,249001,36,3004,10514,2895625,731,251173,1274,238039,16,2619,15438
01/02/2021,San Diego,County,3370418,1313,250314,44,3048,32780,2928405,2235,253408,1082,239121,0,2619,11416
02/02/2021,San Diego,County,3370418,1222,251536,27,3075,34145,2962550,2631,256039,926,240047,10,2629,11718
03/02/2021,San Diego,County,3370418,1037,252573,27,3102,31089,2993639,2347,258386,968,241015,54,2683,20720
04/02/2021,San Diego,County,3370418,901,253474,31,3133,30918,3024557,2065,260451,1598,242613,55,2738,33394
05/02/2021,San Diego,County,3370418,788,254262,23,3156,24095,3048652,1806,262257,1453,244066,39,2777,30438
06/02/2021,San Diego,County,3370418,576,254838,25,3181,12813,3061465,1108,263365,1265,245331,35,2812,34952
07/02/2021,San Diego,County,3370418,496,255334,18,3199,11529,3072994,846,264211,1230,246561,9,2821,27056
08/02/2021,San Diego,County,3370418,786,256120,28,3227,29356,3102350,1400,265611,698,247259,0,2821,14604
09/02/2021,San Diego,County,3370418,742,256862,15,3242,28710,3131060,1694,267305,789,248048,32,2853,15270
10/02/2021,San Diego,County,3370418,656,257518,35,3277,25555,3156615,1378,268683,810,248858,51,2904,21136
11/02/2021,San Diego,County,3370418,581,258099,15,3292,23889,3180504,1126,269809,1113,249971,51,2955,28929
12/02/2021,San Diego,County,3370418,551,258650,18,3310,13580,3194084,748,270557,817,250788,24,2979,29974
13/02/2021,San Diego,County,3370418,382,259032,21,3331,8014,3202098,507,271064,891,251679,30,3009,22536
14/02/2021,San Diego,County,3370418,330,259362,17,3348,6567,3208665,340,271404,568,252247,28,3037,8785
15/02/2021,San Diego,County,3370418,492,259854,24,3372,14614,3223279,668,272072,693,252940,0,3037,14375
16/02/2021,San Diego,County,3370418,512,260366,20,3392,21399,3244678,781,272853,698,253638,5,3042,5829
17/02/2021,San Diego,County,3370418,463,260829,17,3409,17847,3262525,701,273554,539,254177,57,3099,6473
18/02/2021,San Diego,County,3370418,376,261205,10,3419,16980,3279505,600,274154,810,254987,36,3135,9818
19/02/2021,San Diego,County,3370418,353,261558,14,3433,14084,3293589,533,274687,812,255799,34,3169,7403
20/02/2021,San Diego,County,3370418,290,261848,18,3451,7806,3301395,367,275054,711,256510,19,3188,14661
21/02/2021,San Diego,County,3370418,242,262090,16,3467,6993,3308388,219,275273,517,257027,2,3190,
22/02/2021,San Diego,County,3370418,434,262524,13,3480,18166,3326554,518,275791,321,257348,-1,3189,4088
23/02/2021,San Diego,County,3370418,409,262933,18,3498,18899,3345453,549,276340,454,257802,29,3218,17425
24/02/2021,San Diego,County,3370418,375,263308,8,3506,15836,3361289,507,276847,658,258460,12,3230,8495
25/02/2021,San Diego,County,3370418,293,263601,14,3520,14012,3375301,454,277301,519,258979,30,3260,10375
26/02/2021,San Diego,County,3370418,295,263896,13,3533,12488,3387789,375,277676,662,259641,11,3271,10953
27/02/2021,San Diego,County,3370418,227,264123,8,3541,6980,3394769,264,277940,450,260091,13,3284,12290
28/02/2021,San Diego,County,3370418,189,264312,9,3550,6470,3401239,215,278155,262,260353,19,3303,7184
01/03/2021,San Diego,County,3370418,296,264608,8,3558,17394,3418633,399,278554,269,260622,0,3303,3612
02/03/2021,San Diego,County,3370418,315,264923,11,3569,17329,3435962,383,278937,376,260998,14,3317,5144
03/03/2021,San Diego,County,3370418,244,265167,13,3582,13657,3449619,355,279292,352,261350,25,3342,15151
04/03/2021,San Diego,County,3370418,262,265429,8,3590,13297,3462916,361,279653,508,261858,17,3359,9499
05/03/2021,San Diego,County,3370418,259,265688,4,3594,11162,3474078,301,279954,499,262357,12,3371,-76951
06/03/2021,San Diego,County,3370418,232,265920,8,3602,7093,3481171,253,280207,421,262778,14,3385,93995
07/03/2021,San Diego,County,3370418,187,266107,7,3609,6547,3487718,176,280383,187,262965,5,3390,8896
08/03/2021,San Diego,County,3370418,282,266389,5,3614,16009,3503727,278,280661,307,263272,0,3390,-221
09/03/2021,San Diego,County,3370418,241,266630,7,3621,16171,3519898,367,281028,473,263745,15,3405,3424
10/03/2021,San Diego,County,3370418,233,266863,3,3624,14322,3534220,318,281346,349,264094,8,3413,96310
11/03/2021,San Diego,County,3370418,221,267084,7,3631,14421,3548641,328,281674,430,264524,9,3422,25621
12/03/2021,San Diego,County,3370418,164,267248,1,3632,14685,3563326,321,281995,362,264886,12,3434,3535
13/03/2021,San Diego,County,3370418,163,267411,2,3634,8307,3571633,241,282236,384,265270,10,3444,14584
14/03/2021,San Diego,County,3370418,155,267566,6,3640,7467,3579100,221,282457,198,265468,8,3452,6441
15/03/2021,San Diego,County,3370418,235,267801,5,3645,19683,3598783,325,282782,178,265646,0,3452,-876
16/03/2021,San Diego,County,3370418,251,268052,7,3652,22561,3621344,501,283283,257,265903,10,3462,
17/03/2021,San Diego,County,3370418,231,268283,3,3655,18801,3640145,400,283683,410,266313,8,3470,-876
18/03/2021,San Diego,County,3370418,211,268494,2,3657,17480,3657625,404,284087,439,266752,8,3478,15629
19/03/2021,San Diego,County,3370418,152,268646,3,3660,13678,3671303,284,284371,421,267173,13,3491,15232
20/03/2021,San Diego,County,3370418,135,268781,6,3666,7795,3679098,200,284571,359,267532,2,3493,19540
21/03/2021,San Diego,County,3370418,171,268952,2,3668,7036,3686134,219,284790,192,267724,1,3494,16611
22/03/2021,San Diego,County,3370418,260,269212,3,3671,16183,3702317,243,285033,189,267913,0,3494,8542
23/03/2021,San Diego,County,3370418,211,269423,1,3672,15780,3718097,285,285318,243,268156,4,3498,10379
24/03/2021,San Diego,County,3370418,245,269668,5,3677,14478,3732575,355,285673,257,268413,11,3509,10702
25/03/2021,San Diego,County,3370418,215,269883,2,3679,13397,3745972,309,285982,210,268623,11,3520,14664
26/03/2021,San Diego,County,3370418,227,270110,4,3683,11891,3757863,272,286254,422,269045,5,3525,
27/03/2021,San Diego,County,3370418,178,270288,2,3685,6371,3764234,251,286505,226,269271,15,3540,11281
28/03/2021,San Diego,County,3370418,170,270458,2,3687,6012,3770246,196,286701,205,269476,7,3547,12102
29/03/2021,San Diego,County,3370418,273,270731,2,3689,15902,3786148,380,287081,295,269771,0,3547,7560
30/03/2021,San Diego,County,3370418,266,270997,4,3693,16176,3802324,419,287500,227,269998,8,3555,8633
31/03/2021,San Diego,County,3370418,237,271234,2,3695,14990,3817314,372,287872,290,270288,0,3555,12172
01/04/2021,San Diego,County,3370418,231,271465,1,3696,13455,3830769,329,288201,252,270540,0,3555,15257
02/04/2021,San Diego,County,3370418,224,271689,1,3697,11598,3842367,346,288547,496,271036,13,3568,26603
03/04/2021,San Diego,County,3370418,187,271876,1,3698,7252,3849619,279,288826,299,271335,3,3571,14123
04/04/2021,San Diego,County,3370418,169,272045,1,3699,4763,3854382,204,289030,193,271528,12,3583,11052
05/04/2021,San Diego,County,3370418,311,272356,1,3700,18309,3872691,402,289432,127,271655,0,3583,7253
06/04/2021,San Diego,County,3370418,248,272604,0,3700,17925,3890616,331,289763,212,271867,2,3585,7186
07/04/2021,San Diego,County,3370418,262,272866,2,3702,16847,3907463,351,290114,328,272195,3,3588,12212
08/04/2021,San Diego,County,3370418,225,273091,2,3704,15450,3922913,365,290479,300,272495,4,3592,17939
09/04/2021,San Diego,County,3370418,229,273320,3,3707,12621,3935534,384,290863,202,272697,8,3600,14221
10/04/2021,San Diego,County,3370418,198,273518,2,3709,6975,3942509,301,291164,361,273058,13,3613,17210
11/04/2021,San Diego,County,3370418,216,273734,0,3709,5997,3948506,224,291388,229,273287,8,3621,13500
12/04/2021,San Diego,County,3370418,297,274031,2,3711,19043,3967549,408,291796,144,273431,0,3621,7453
13/04/2021,San Diego,County,3370418,259,274290,2,3713,17719,3985268,383,292179,278,273709,2,3623,9235
14/04/2021,San Diego,County,3370418,254,274544,5,3718,16364,4001632,361,292540,260,273969,25,3648,14297
15/04/2021,San Diego,County,3370418,211,274755,0,3718,16249,4017881,378,292918,281,274250,5,3653,18075
16/04/2021,San Diego,County,3370418,246,275001,1,3719,12948,4030829,373,293291,317,274567,9,3662,17345
17/04/2021,San Diego,County,3370418,154,275155,2,3721,6814,4037643,263,293554,245,274812,12,3674,15041
18/04/2021,San Diego,County,3370418,147,275302,2,3723,6088,4043731,197,293751,149,274961,0,3674,12211
19/04/2021,San Diego,County,3370418,279,275581,2,3725,20032,4063763,367,294118,152,275113,0,3674,7301
20/04/2021,San Diego,County,3370418,248,275829,3,3728,19882,4083645,331,294449,256,275369,0,3674,9255
21/04/2021,San Diego,County,3370418,230,276059,3,3731,17003,4100648,413,294862,263,275632,7,3681,19548
22/04/2021,San Diego,County,3370418,208,276267,2,3733,15764,4116412,306,295168,281,275913,3,3684,14825
23/04/2021,San Diego,County,3370418,166,276433,1,3734,13400,4129812,305,295473,-816,275097,0,3684,19071
24/04/2021,San Diego,County,3370418,139,276572,0,3734,6425,4136237,191,295664,155,275252,4,3688,11884
25/04/2021,San Diego,County,3370418,104,276676,2,3736,5670,4141907,137,295801,160,275412,4,3692,14835
26/04/2021,San Diego,County,3370418,213,276889,1,3737,21156,4163063,261,296062,129,275541,0,3692,9405
27/04/2021,San Diego,County,3370418,174,277063,3,3740,18852,4181915,304,296366,144,275685,0,3692,8094
28/04/2021,San Diego,County,3370418,156,277219,2,3742,16536,4198451,270,296636,136,275821,6,3698,15437
29/04/2021,San Diego,County,3370418,155,277374,2,3744,15283,4213734,251,296887,140,275961,2,3700,18354
30/04/2021,San Diego,County,3370418,149,277523,1,3745,12694,4226428,248,297135,196,276157,2,3702,16781
01/05/2021,San Diego,County,3370418,94,277617,1,3746,6906,4233334,146,297281,210,276367,4,3706,17508
02/05/2021,San Diego,County,3370418,124,277741,0,3746,5378,4238712,125,297406,154,276521,6,3712,11134
03/05/2021,San Diego,County,3370418,196,277937,0,3746,19572,4258284,243,297649,172,276693,0,3712,8531
04/05/2021,San Diego,County,3370418,163,278100,0,3746,18093,4276377,254,297903,186,276879,1,3713,7083
05/05/2021,San Diego,County,3370418,166,278266,2,3748,15722,4292099,234,298137,219,277098,3,3716,13619
06/05/2021,San Diego,County,3370418,137,278403,1,3749,17190,4309289,304,298441,226,277324,0,3716,16240
07/05/2021,San Diego,County,3370418,124,278527,0,3749,15145,4324434,279,298720,210,277534,2,3718,17405
08/05/2021,San Diego,County,3370418,84,278611,1,3750,7591,4332025,149,298869,226,277760,7,3725,16000
09/05/2021,San Diego,County,3370418,84,278695,0,3750,5739,4337764,102,298971,190,277950,0,3725,12697
10/05/2021,San Diego,County,3370418,167,278862,1,3751,22171,4359935,267,299238,233,278183,0,3725,8723
11/05/2021,San Diego,County,3370418,165,279027,0,3751,22611,4382546,322,299560,125,278308,0,3725,9386
12/05/2021,San Diego,County,3370418,135,279162,0,3751,17661,4400207,288,299848,94,278402,4,3729,14894
13/05/2021,San Diego,County,3370418,104,279266,0,3751,19442,4419649,237,300085,190,278592,0,3729,22204
14/05/2021,San Diego,County,3370418,114,279380,2,3753,14497,4434146,233,300318,261,278853,3,3732,26981
15/05/2021,San Diego,County,3370418,72,279452,0,3753,7703,4441849,138,300456,138,278991,5,3737,19282
16/05/2021,San Diego,County,3370418,71,279523,0,3753,5807,4447656,100,300556,108,279099,5,3742,15361
17/05/2021,San Diego,County,3370418,118,279641,1,3754,21218,4468874,210,300766,47,279146,0,3742,8192
18/05/2021,San Diego,County,3370418,132,279773,1,3755,21695,4490569,297,301063,108,279254,0,3742,8972
19/05/2021,San Diego,County,3370418,108,279881,1,3756,17462,4508031,220,301283,91,279345,4,3746,14380
20/05/2021,San Diego,County,3370418,84,279965,1,3757,16713,4524744,194,301477,145,279490,3,3749,21511
21/05/2021,San Diego,County,3370418,88,280053,0,3757,13251,4537995,167,301644,64,279554,-1,3748,17569
22/05/2021,San Diego,County,3370418,71,280124,1,3758,7038,4545033,120,301764,60,279614,3,3751,18188
23/05/2021,San Diego,County,3370418,59,280183,2,3760,5615,4550648,84,301848,76,279690,0,3751,12782
24/05/2021,San Diego,County,3370418,90,280273,2,3762,21184,4571832,182,302030,25,279715,-2,3749,7192
25/05/2021,San Diego,County,3370418,109,280382,0,3762,21086,4592918,263,302293,71,279786,4,3753,9825
26/05/2021,San Diego,County,3370418,79,280461,0,3762,16394,4609312,191,302484,73,279859,2,3755,17024
27/05/2021,San Diego,County,3370418,74,280535,0,3762,16419,4625731,152,302636,101,279960,1,3756,19280
28/05/2021,San Diego,County,3370418,74,280609,1,3763,11197,4636928,113,302749,83,280043,0,3756,19575
29/05/2021,San Diego,County,3370418,63,280672,5,3768,6487,4643415,108,302857,108,280151,0,3756,17144
30/05/2021,San Diego,County,3370418,59,280731,0,3768,5687,4649102,76,302933,58,280209,0,3756,10456
31/05/2021,San Diego,County,3370418,56,280787,1,3769,5978,4655080,54,302987,45,280254,0,3756,7640
01/06/2021,San Diego,County,3370418,104,280891,1,3770,23874,4678954,240,303227,51,280305,0,3756,7022
02/06/2021,San Diego,County,3370418,103,280994,2,3772,17226,4696180,179,303406,42,280347,4,3760,6176
03/06/2021,San Diego,County,3370418,80,281074,1,3773,16265,4712445,133,303539,83,280430,1,3761,19286
04/06/2021,San Diego,County,3370418,63,281137,0,3773,12004,4724449,156,303695,126,280556,2,3763,19174
05/06/2021,San Diego,County,3370418,42,281179,1,3774,6925,4731374,91,303786,120,280676,1,3764,17390
06/06/2021,San Diego,County,3370418,41,281220,0,3774,6218,4737592,58,303844,67,280743,0,3764,11740
07/06/2021,San Diego,County,3370418,80,281300,1,3775,19184,4756776,177,304021,65,280808,0,3764,7758
08/06/2021,San Diego,County,3370418,82,281382,0,3775,17605,4774381,200,304221,71,280879,0,3764,8346
09/06/2021,San Diego,County,3370418,62,281444,1,3776,14103,4788484,139,304360,62,280941,1,3765,16196
10/06/2021,San Diego,County,3370418,65,281509,1,3777,14838,4803322,133,304493,111,281052,1,3766,16902
11/06/2021,San Diego,County,3370418,58,281567,0,3777,11804,4815126,113,304606,92,281144,2,3768,14932
12/06/2021,San Diego,County,3370418,40,281607,0,3777,6909,4822035,58,304664,59,281203,2,3770,13933
13/06/2021,San Diego,County,3370418,57,281664,0,3777,5650,4827685,71,304735,65,281268,0,3770,11914
14/06/2021,San Diego,County,3370418,79,281743,1,3778,16368,4844053,123,304858,46,281314,0,3770,7718
15/06/2021,San Diego,County,3370418,105,281848,2,3780,14242,4858295,140,304998,61,281375,0,3770,9755
16/06/2021,San Diego,County,3370418,84,281932,1,3781,12287,4870582,122,305120,48,281423,0,3770,12354
17/06/2021,San Diego,County,3370418,78,282010,0,3781,12421,4883003,163,305283,108,281531,1,3771,16808
18/06/2021,San Diego,County,3370418,77,282087,1,3782,10723,4893726,130,305413,77,281608,0,3771,13233
19/06/2021,San Diego,County,3370418,76,282163,1,3783,6986,4900712,141,305554,74,281682,0,3771,12695
20/06/2021,San Diego,County,3370418,60,282223,0,3783,5519,4906231,69,305623,68,281750,0,3771,10258
21/06/2021,San Diego,County,3370418,106,282329,0,3783,14395,4920626,150,305773,61,281811,0,3771,6918
22/06/2021,San Diego,County,3370418,106,282435,2,3785,12301,4932927,183,305956,56,281867,0,3771,7823
23/06/2021,San Diego,County,3370418,104,282539,1,3786,11751,4944678,184,306140,70,281937,6,3777,11960
24/06/2021,San Diego,County,3370418,100,282639,0,3786,10643,4955321,202,306342,116,282053,1,3778,13288
25/06/2021,San Diego,County,3370418,105,282744,0,3786,10105,4965426,157,306499,104,282157,1,3779,12237
26/06/2021,San Diego,County,3370418,60,282804,0,3786,6364,4971790,88,306587,106,282263,1,3780,11709
27/06/2021,San Diego,County,3370418,85,282889,0,3786,5237,4977027,71,306658,96,282359,0,3780,9995
28/06/2021,San Diego,County,3370418,139,283028,0,3786,13105,4990132,182,306840,58,282417,0,3780,6955
29/06/2021,San Diego,County,3370418,163,283191,1,3787,13357,5003489,197,307037,82,282499,0,3780,7948
30/06/2021,San Diego,County,3370418,154,283345,0,3787,11150,5014639,246,307283,84,282583,0,3780,9510
01/07/2021,San Diego,County,3370418,136,283481,0,3787,10718,5025357,257,307540,109,282692,0,3780,12902
02/07/2021,San Diego,County,3370418,178,283659,1,3788,9877,5035234,245,307785,0,282692,0,3780,
03/07/2021,San Diego,County,3370418,145,283804,1,3789,6887,5042121,188,307973,0,282692,0,3780,
04/07/2021,San Diego,County,3370418,132,283936,0,3789,2311,5044432,78,308051,0,282692,0,3780,
05/07/2021,San Diego,County,3370418,224,284160,0,3789,7151,5051583,174,308225,142,282834,2,3782,40292
06/07/2021,San Diego,County,3370418,360,284520,0,3789,15749,5067332,493,308718,444,283278,0,3782,3679
07/07/2021,San Diego,County,3370418,355,284875,0,3789,12396,5079728,485,309203,99,283377,0,3782,5581
08/07/2021,San Diego,County,3370418,318,285193,1,3790,12391,5092119,525,309728,200,283577,1,3783,13077
09/07/2021,San Diego,County,3370418,328,285521,0,3790,10952,5103071,579,310307,0,283577,0,3783,
10/07/2021,San Diego,County,3370418,286,285807,1,3791,6784,5109855,370,310677,0,283577,0,3783,
11/07/2021,San Diego,County,3370418,289,286096,0,3791,4943,5114798,336,311013,242,283819,1,3784,
12/07/2021,San Diego,County,3370418,414,286510,0,3791,10263,5125061,438,311451,829,284648,1,3785,6654
13/07/2021,San Diego,County,3370418,465,286975,0,3791,8784,5133845,454,311905,349,284997,0,3785,8286
14/07/2021,San Diego,County,3370418,542,287517,1,3792,9852,5143697,727,312632,272,285269,1,3786,9057
15/07/2021,San Diego,County,3370418,565,288082,1,3793,13077,5156774,835,313467,429,285698,0,3786,7418
16/07/2021,San Diego,County,3370418,631,288713,1,3794,13256,5170030,900,314367,0,285698,0,3786,
17/07/2021,San Diego,County,3370418,447,289160,3,3797,8187,5178217,765,315132,0,285698,0,3786,
18/07/2021,San Diego,County,3370418,406,289566,1,3798,5868,5184085,539,315671,589,286287,0,3786,32114
19/07/2021,San Diego,County,3370418,815,290381,0,3798,16507,5200592,1147,316818,1408,287695,0,3786,9144
20/07/2021,San Diego,County,3370418,888,291269,0,3798,18831,5219423,1427,318245,514,288209,0,3786,11364
21/07/2021,San Diego,County,3370418,917,292186,0,3798,16211,5235634,1401,319646,473,288682,1,3787,11554
22/07/2021,San Diego,County,3370418,846,293032,3,3801,18621,5254255,1487,321133,686,289368,1,3788,17365
23/07/2021,San Diego,County,3370418,716,293748,0,3801,16017,5270272,1406,322539,0,289368,0,3788,
24/07/2021,San Diego,County,3370418,596,294344,1,3802,10770,5281042,1102,323641,0,289368,0,3788,
25/07/2021,San Diego,County,3370418,465,294809,0,3802,7743,5288785,771,324412,1258,290626,5,3793,49030
26/07/2021,San Diego,County,3370418,1072,295881,1,3803,20336,5309121,1593,326005,2062,292688,0,3793,13176
27/07/2021,San Diego,County,3370418,1111,296992,2,3805,23316,5332437,2000,328005,720,293408,5,3798,11186
28/07/2021,San Diego,County,3370418,1092,298084,0,3805,21984,5354421,1941,329946,768,294176,0,3798,14411
29/07/2021,San Diego,County,3370418,1282,299366,1,3806,23488,5377909,2261,332207,878,295054,0,3798,20685
30/07/2021,San Diego,County,3370418,1060,300426,0,3806,22517,5400426,1982,334189,0,295054,0,3798,
